"Key","Item Type","Publication Year","Author","Title","Publication Title","ISBN","ISSN","DOI","Url","Abstract Note","Date","Date Added","Date Modified","Access Date","Pages","Num Pages","Issue","Volume","Number Of Volumes","Journal Abbreviation","Short Title","Series","Series Number","Series Text","Series Title","Publisher","Place","Language","Rights","Type","Archive","Archive Location","Library Catalog","Call Number","Extra","Notes","File Attachments","Link Attachments","Manual Tags","Automatic Tags","Editor","Series Editor","Translator","Contributor","Attorney Agent","Book Author","Cast Member","Commenter","Composer","Cosponsor","Counsel","Interviewer","Producer","Recipient","Reviewed Author","Scriptwriter","Words By","Guest","Number","Edition","Running Time","Scale","Medium","Artwork Size","Filing Date","Application Number","Assignee","Issuing Authority","Country","Meeting Name","Conference Name","Court","References","Reporter","Legal Status","Priority Numbers","Programming Language","Version","System","Code","Code Number","Section","Session","Committee","History","Legislative Body"
"3SFN6HKK","journalArticle","2011","Denny, Mark W.; Dowd, W. Wesley; Bilir, Lisa; Mach, Katharine J.","Spreading the risk: Small-scale body temperature variation among intertidal organisms and its implications for species persistence","Journal of Experimental Marine Biology and Ecology","","00220981","10.1016/j.jembe.2011.02.006","https://linkinghub.elsevier.com/retrieve/pii/S0022098111000542","The intertidal zone of wave-swept rocky shores is a potentially useful system in which to monitor, experimentally manipulate, and possibly forecast the ecological consequences of impending changes in environmental temperature. However, the spatial and temporal complexity of the shoreline's thermal environment challenges ecologists' ability to progress from site-speciﬁc measurements to general predictions. In this study, we conducted intensive ﬁeld experiments to quantify inter-individual variation in body temperature among organisms and surrogate organisms at a typical intertidal site, and we used these measurements to characterize micro-scale variation in potential thermal stress. Within the 336-m extent of our site, local variation was substantial in several metrics of extreme and cumulative thermal exposure. The within-site variation in extreme temperatures rivaled (and in some cases greatly exceeded) variation among sites along 14° of latitude (1660 km of Paciﬁc shoreline). Application of our within-site data to a simple theory of risk suggests that small-scale spatial variation in temperature can reduce the chance of local extirpation that otherwise would accompany an increase in average habitat temperature or an increase in the frequency of extreme thermal events. The magnitude of this “buffering” effect also depends heavily on inter-individual variation in thermal tolerance, a factor that has received relatively little attention from physiologists. We hope that by highlighting the important role of within-site variability (both of temperature and tolerance) in the persistence of intertidal populations, this study will foster further research into the biophysical, physiological, behavioral, and genetic interactions underlying ecological dynamics on wave-washed shores.","2011-04","2019-02-12 17:51:30","2019-04-20 14:48:16","2019-02-12 17:51:30","175-190","","1-2","400","","","Spreading the risk","","","","","","","en","","","","","Crossref","","","","/Users/lillian/Zotero/storage/522GZCW3/Denny et al. - 2011 - Spreading the risk Small-scale body temperature v.pdf","","coastal; heat; temperature; marine; downloaded by Brandon; downloaded by Alex; exclude - not extreme event","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"RP3QADZI","journalArticle","2012","Panchang, Rajani; Nigam, Rajiv","High resolution climatic records of the past ~489 years from Central Asia as derived from benthic foraminiferal species, Asterorotalia trispinosa","Marine Geology","","00253227","10.1016/j.margeo.2012.01.006","https://linkinghub.elsevier.com/retrieve/pii/S0025322712000370","Speciation in foraminifera is a function of their ecology and habitat. Thus, their extreme sensitivity and speciﬁc responses to speciﬁc set of physio-chemical conditions in their environment, has led to their extensive application in palaeoclimatic studies. During the study of Recent benthic foraminiferal distribution on the Ayeyarwaddy Delta Shelf off Myanmar, the occurrence of the species Asterorotalia trispinosa was very conspicuous. Though many previous workers have reported the occurrence of the species A. trispinosa as a major constituent in foraminiferal assemblages from different regions, its ecological signiﬁcance has never been studied before. The present work on the surface distribution of A. trispinosa species in the study area, establishes its preference for low salinity. The ecological preferences of A. trispinosa make the species a useful proxy for the delineation of wet and dry periods of the past. The downcore variation in the abundances of A. trispinosa, its reproductive behaviour viz. its MPS and stable isotopic values were analysed, in sediments of the core GC-5 collected at 37 m water depth on the delta front. Downcore variations in the abundance and MPS of A. trispinosa indicate two signiﬁcant climatic conditions in the study area since 1513 AD; a dry climate prior to 1650 AD and warm and wet climate since 1650 to present. They also reveal that since 1650, 3 major freshwater pulses are recorded in the core at ~1675, 1750 and 1850 AD. The multi-proxy data also support these ﬁndings. This high-resolution palaeoclimatic data representing the past 489 years, may be the Asian signatures of the European Little Ice Age. The present work shows extreme relevance with the interest of workers around the world, trying to understand the dramatic events in global climates over the past 500 years.","2012-04","2019-02-12 17:46:48","2019-03-26 00:29:46","2019-02-12 17:46:48","88-104","","","307-310","","","","","","","","","","en","","","","","Crossref","","","","/Users/lillian/Zotero/storage/P75YP4FM/Panchang and Nigam - 2012 - High resolution climatic records of the past ~489 .pdf","","freshwater; downloaded by Lillian; temperature; marine; downloaded by Brandon; excluded - paleo, not modern extreme event","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"VXJ2URCX","journalArticle","2015","Bernardino, Angelo F.; Netto, Sérgio A.; Pagliosa, Paulo R.; Barros, Francisco; Christofoletti, Ronaldo A.; Rosa Filho, José S.; Colling, André; Lana, Paulo C.","Predicting ecological changes on benthic estuarine assemblages through decadal climate trends along Brazilian Marine Ecoregions","Estuarine, Coastal and Shelf Science","","02727714","10.1016/j.ecss.2015.05.021","https://linkinghub.elsevier.com/retrieve/pii/S0272771415001705","Estuaries are threatened coastal ecosystems that support relevant ecological functions worldwide. The predicted global climate changes demand actions to understand, anticipate and avoid further damage to estuarine habitats. In this study we reviewed data on polychaete assemblages, as a surrogate for overall benthic communities, from 51 estuaries along ﬁve Marine Ecoregions of Brazil (Amazonia, NE Brazil, E Brazil, SE Brazil and Rio Grande). We critically evaluated the adaptive capacity and ultimately the resilience to decadal changes in temperature and rainfall of the polychaete assemblages. As a support for theoretical predictions on changes linked to global warming we compared the variability of benthic assemblages across the ecoregions with a 40-year time series of temperature and rainfall data. We found a signiﬁcant upward trend in temperature during the last four decades at all marine ecoregions of Brazil, while rainfall increase was restricted to the SE Brazil ecoregion. Benthic assemblages and climate trends varied signiﬁcantly among and within ecoregions. The high variability in climate patterns in estuaries within the same ecoregion may lead to correspondingly high levels of noise on the expected responses of benthic fauna. Nonetheless, we expect changes in community structure and productivity of benthic species at marine ecoregions under increasing inﬂuence of higher temperatures, extreme events and pollution.","2015-12","2019-02-12 17:37:32","2019-04-17 13:03:31","2019-02-12 17:37:32","74-82","","","166","","","","","","","","","","en","","","","","Crossref","","","","/Users/lillian/Zotero/storage/BG52VW3X/Bernardino et al. - 2015 - Predicting ecological changes on benthic estuarine.pdf","","coastal; heat; temperature; marine; downloaded by Brandon; downloaded by Alex; exclude - climate changes","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"IN4T5EE3","journalArticle","2014","Yan, Denghua; Weng, Baisha; Wang, Gang; Wang, Hao; Yin, Jun; Bao, Shujun","Theoretical framework of generalized watershed drought risk evaluation and adaptive strategy based on water resources system","Natural Hazards","","0921-030X, 1573-0840","10.1007/s11069-014-1108-5","http://link.springer.com/10.1007/s11069-014-1108-5","Drought is an extreme event in hydrologic cycle. The occurrences of drought events usually feature determinacy and randomness. With the increasing impact of climate change and anthropogenic activities, drought happens in more areas with higher frequency, and now it threatens the water and ecology security in river basin. Drought is ﬁrstly a resource issue, and with its development, it transforms into a disaster issue. From the perspective of the water resources system, the Dongliao River Basin, which has high frequency of drought occurrence, was studied to propose the connotation and the quantitative evaluation method of generalized drought. The driving factors of natural climate variability (NCV), anthropogenic climate change (ACC), underlying condition change and hydraulic engineering regulation (HER) can alter the impacts of drought events. The inﬂuencing time of NCV, ACC and HER was decided, respectively, and generalized drought risk maps were drawn. Finally, water emergency dispatch, water demand compression and water diversion were proposed to cope with the generalized drought risk.","2014-09","2019-02-12 23:40:33","2019-03-27 01:20:26","2019-02-12 23:40:33","259-276","","2","73","","","","","","","","","","en","","","","","Crossref","","","","/Users/lillian/Zotero/storage/UKY9F9RH/Yan et al. - 2014 - Theoretical framework of generalized watershed dro.pdf","","drought; downloaded by Jenna; fresh; exclude- theoretical framework, not raw data","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"I5RJX9GC","journalArticle","2013","Royan, Alexander; Hannah, David M.; Reynolds, S. James; Noble, David G.; Sadler, Jonathan P.","Avian Community Responses to Variability in River Hydrology","PLoS ONE","","1932-6203","10.1371/journal.pone.0083221","https://dx.plos.org/10.1371/journal.pone.0083221","River flow is a major driver of morphological structure and community dynamics in riverine-floodplain ecosystems. Flow influences in-stream communities through changes in water velocity, depth, temperature, turbidity and nutrient fluxes, and perturbations in the organisation of lower trophic levels are cascaded through the food web, resulting in shifts in food availability for consumer species. River birds are sensitive to spatial and phenological mismatches with aquatic prey following flow disturbances; however, the role of flow as a determinant of riparian ecological structure remains poorly known. This knowledge is crucial to help to predict if, and how, riparian communities will be influenced by climate-induced changes in river flow characterised by more extreme high (i.e. flood) and/or low (i.e. drought) flow events. Here, we combine national-scale datasets of river bird surveys and river flow archives to understand how hydrological disturbance has affected the distribution of riparian species at higher trophic levels. Data were analysed for 71 river locations using a Generalized Additive Model framework and a model averaging procedure. Species had complex but biologically interpretable associations with hydrological indices, with species’ responses consistent with their ecology, indicating that hydrological-disturbance has implications for higher trophic levels in riparian food webs. Our quantitative analysis of river flow-bird relationships demonstrates the potential vulnerability of riparian species to the impacts of changing flow variability and represents an important contribution in helping to understand how bird communities might respond to a climate change-induced increase in the intensity of floods and droughts. Moreover, the success in relating parameters of river flow variability to species’ distributions highlights the need to include river flow data in climate change impact models of species’ distributions.","2013-12-10","2019-02-12 23:43:00","2019-03-26 00:53:42","2019-02-12 23:43:00","e83221","","12","8","","","","","","","","","","en","","","","","Crossref","","","","/Users/lillian/Zotero/storage/ZQFBQXMI/Royan et al. - 2013 - Avian Community Responses to Variability in River .pdf","","freshwater; downloaded by Lillian; drought; temperature; storm; downloaded by Brandon; downloaded by Jenna; fresh; excluded - modeling","","Iwata, Tomoya","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2B9GFMPA","journalArticle","2012","Ekblom, A; Gillson, L; Risberg, J; Holmgren, K; Chidoub, Z","Rainfall variability and vegetation dynamics of the lower Limpopo Valley, Southern Africa, 500 AD to present - ScienceDirect","Palaeoecology","","","http://dx.doi.org/10.1016/j.palaeo.2012.08.015","https://www.sciencedirect.com/science/article/pii/S0031018212004907","","2012","2019-02-12 23:50:32","2019-04-20 14:57:08","2019-02-12 23:50:32","69-78","","","363-364","","","","","","","","","","","","","","","","","","","/Users/lillian/Zotero/storage/QHL48ATP/Ekblom et al. - 2012 - Rainfall variability and vegetation dynamics of th.pdf; /Users/lillian/Zotero/storage/6B7E8N5S/S0031018212004907.html","","freshwater; downloaded by Lillian; drought; temperature; downloaded by Jenna; frsh; exclude - historical","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Z2ACKUTM","journalArticle","2013","Robins, N. S.; Jones, M. L. M.","Ecohydrological ‘indicators of alteration’ – a robust measure of change in dune slacks","Ecohydrology","","1936-0592","10.1002/eco.1264","http://onlinelibrary.wiley.com/doi/abs/10.1002/eco.1264","Coastal dunes support a biodiverse wetland habitat, dune slacks, which depend on a seasonally fluctuating, but near-surface, groundwater level. Any long-term change in the hydrological regime will impact the ecology. Analysis of long-term water level hydrographs, using a methodology prescribed for surface water flow gauging data, provides a set of ecohydrological ‘indicators of alteration’. These indicators collectively form a robust quantified measure of change that provides a basis for assessing the ecological impact that may result from a changed hydrological regime. This method was tested using monthly frequency water level data from three west coast UK coastal dunes, over periods of up to 37 years. Mean hydrological variables derived from the hydrographs were compared pre-impact and post-impact for a variety of perturbations: medium-term climate variation and pre-shoreline and post-shoreline erosion. The method provided a valid quantification of hydrological change. The low frequency of water-level data measurements compared with continuous flow-gauge data precluded analysis of change in inter-annual variability or perturbation (coefficients of variability) because of the likelihood of missed extreme flood and drought. Principal components analysis was used to identify associations between hydrological indicators and highlighted redundancy among some indicators such as measures of frequency and duration but orthogonality, i.e. independence, of others such as mean water levels and duration of drought. The hydrological effects of climatic variation over a 37-year period, of management interventions and erosion events that occurred at the three coastal dunes were small compared with the likely impact from projected climate change predictions. Copyright © 2012 John Wiley & Sons, Ltd.","2013","2019-02-12 23:49:01","2019-03-26 00:49:58","2019-02-12 23:49:01","256-263","","2","6","","","","","","","","","","en","","","","","Wiley Online Library","","","","/Users/lillian/Zotero/storage/5KQ5VDXI/Robins and Jones - 2013 - Ecohydrological ‘indicators of alteration’ – a rob.pdf","","coastal; freshwater; drought; change; classification; coastal dune; ecological impact; groundwater hydrograph; system; vegetation; downloaded by Rachel; storm; downloaded by Brandon; downloaded by Alex; excluded - long-term trends","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"B2M2BMZL","journalArticle","2015","Moore, Jonathan W.; Beakes, Michael P.; Nesbitt, Holly K.; Yeakel, Justin D.; Patterson, David A.; Thompson, Lisa A.; Phillis, Corey C.; Braun, Douglas C.; Favaro, Corinna; Scott, David; Carr-Harris, Charmaine; Atlas, William I.","Emergent stability in a large, free-flowing watershed","Ecology","","0012-9658","10.1890/14-0326.1","http://doi.wiley.com/10.1890/14-0326.1","While it is widely recognized that ﬁnancial stock portfolios can be stabilized through diverse investments, it is also possible that certain habitats can function as natural portfolios that stabilize ecosystem processes. Here we propose and examine the hypothesis that free-ﬂowing river networks act as such portfolios and confer stability through their integration of upstream geological, hydrological, and biological diversity. We compiled a spatially (142 sites) and temporally (1980–present) extensive data set on ﬁsheries, water ﬂows, and temperatures, from sites within one of the largest watersheds in the world that remains without dams on its mainstem, the Fraser River, British Columbia, Canada. We found that larger catchments had more stable ﬁsheries catches, water ﬂows, and water temperatures than smaller catchments. These data provide evidence that free-ﬂowing river networks function as hierarchically nested portfolios with stability as an emergent property. Thus, free-ﬂowing river networks can represent a natural system for buffering variation and extreme events.","2015-02","2019-02-12 23:59:46","2019-03-31 20:24:10","2019-02-12 23:59:46","340-347","","2","96","","","","","","","","","","en","","","","","Crossref","","","","/Users/lillian/Zotero/storage/HT9H79ZQ/Moore et al. - 2015 - Emergent stability in a large, free-flowing waters.pdf","","freshwater; downloaded by Lillian; temperature; excluded - about how ecosystem affects extreme events","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"457HHU2W","journalArticle","2010","Acuña, V.","Flow regime alteration effects on the organic C dynamics in semiarid stream ecosystems","Hydrobiologia","","0018-8158, 1573-5117","10.1007/s10750-009-0084-3","http://link.springer.com/10.1007/s10750-009-0084-3","","2010-12","2019-02-13 00:10:12","2019-04-17 12:39:31","2019-02-13 00:10:12","233-242","","1","657","","","","","","","","","","en","","","","","Crossref","","","","/Users/lillian/Zotero/storage/DLIP8R6R/Acuña - 2010 - Flow regime alteration effects on the organic C dy.pdf","","freshwater; drought; storm; downloaded by Brandon; downloaded by Jenna; fresh; excluded - modeling","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"FPTKGSZY","journalArticle","2012","Theroux, Susanna; Huang, Yongsong; Amaral-Zettler, Linda","Comparative Molecular Microbial Ecology of the Spring Haptophyte Bloom in a Greenland Arctic Oligosaline Lake","Frontiers in Microbiology","","1664-302X","10.3389/fmicb.2012.00415","http://journal.frontiersin.org/article/10.3389/fmicb.2012.00415/abstract","The Arctic is highly sensitive to increasing global temperatures and is projected to experience dramatic ecological shifts in the next few decades. Oligosaline lakes are common in arctic regions where evaporation surpasses precipitation, however these extreme microbial communities are poorly characterized. Many oligosaline lakes, in contrast to freshwater ones, experience annual blooms of haptophyte algae that generate valuable alkenone biomarker records that can be used for paleoclimate reconstruction. These haptophyte algae are globally important, and globally distributed, aquatic phototrophs yet their presence in microbial molecular surveys is scarce. To target haptophytes in a molecular survey, we compared microbial community structure during two haptophyte bloom events in an arctic oligosaline lake, Lake BrayaSø in southwestern Greenland, using high-throughput pyrotag sequencing. Our comparison of two annual bloom events yielded surprisingly low taxon overlap, only 13% for bacterial and 26% for eukaryotic communities, which indicates signiﬁcant annual variation in the underlying microbial populations. Both the bacterial and eukaryotic communities strongly resembled high-altitude and high latitude freshwater environments. In spite of high alkenone concentrations in the water column, and corresponding high haptophyte rRNA gene copy numbers, haptophyte pyrotag sequences were not the most abundant eukaryotic tag, suggesting that sequencing biases obscured relative abundance data. With over 170 haptophyte tag sequences, we observed only one haptophyte algal Operational Taxonomic Unit, a prerequisite for accurate paleoclimate reconstruction from the lake sediments. Our study is the ﬁrst to examine microbial diversity in a Greenland lake using next generation sequencing and the ﬁrst to target an extreme haptophyte bloom event. Our results provide a context for future explorations of aquatic ecology in the warming arctic.","2012","2019-02-13 00:14:25","2019-03-27 01:07:59","2019-02-13 00:14:25","","","","3","","","","","","","","","","en","","","","","Crossref","","","","/Users/lillian/Zotero/storage/G756T5G8/Theroux et al. - 2012 - Comparative Molecular Microbial Ecology of the Spr.pdf","","freshwater; downloaded by Lillian; temperature; storm; downloaded by Brandon; exclude - not extreme event","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"MXJCDHGL","journalArticle","2009","Flowers, H. Jared; Pine, W. E.; Dutterer, A. C.; Johnson, K. G.; Ziewitz, J. W.; Allen, M. S.; Parauka, Frank M.","Spawning Site Selection and Potential Implications of Modified Flow Regimes on Viability of Gulf Sturgeon Populations","Transactions of the American Fisheries Society","","1548-8659","10.1577/T08-144.1","http://afspubs.onlinelibrary.wiley.com/doi/abs/10.1577/T08-144.1","Rapid human population growth and an associated increase in consumptive water demands within the ecologically diverse Apalachicola–Chattahoochee–Flint (ACF) River basin of the southeastern United States have led to a series of highly publicized water wars, exacerbated by recent drought conditions, between the states of Alabama, Georgia, and Florida. A key issue is how managing riverine flows to meet human water needs will affect the viability of species that are federally listed as threatened or endangered, including the Gulf of Mexico sturgeon Acipenser oxyrinchus desotoi. Our present understanding of Gulf sturgeon ecology within the Apalachicola River basin indicates that altered riverine flow regimes may affect spawning success and possibly the recruitment patterns of the population. Through intensive field work, we documented Gulf sturgeon spawning site selection in the Apalachicola River and then evaluated the relationship between river stage and the available spawning habitat at these sites. We then used an age-structured simulation model to assess the effects of changes in recruitment patterns on population viability using hypothetical scenarios based on changes in flow regime and its effect on available spawning habitat. Over 3 years we were able to collect almost 500 Gulf sturgeon eggs in the Apalachicola River at three different spawning sites. We observed that the depths and flows where eggs were found were similar across years and sites despite varying river conditions. River discharges of less than 142 m3/s at Jim Woodruff Lock and Dam significantly reduced the spawning habitat available to Gulf sturgeon at all known spawning sites, potentially affecting recruitment. Gulf sturgeon populations are probably sensitive to changes in recruitment, and if extreme low-flow events occur with increasing frequency owing to water management policy choices or climatic events, population recovery could be impaired and the risk of extirpation could increase. Managers should consider the potential effects on Gulf sturgeon recruitment when determining future flow regime policies within the ACF.","2009","2019-02-13 00:15:33","2019-04-20 15:11:05","2019-02-13 00:15:33","1266-1284","","6","138","","","","","","","","","","en","","","","","Wiley Online Library","","","","/Users/lillian/Zotero/storage/WHESPPSK/Flowers et al. - 2009 - Spawning Site Selection and Potential Implications.pdf; /Users/lillian/Zotero/storage/I4SI45YV/T08-144.html","","drought; downloaded by Jenna; fresh; excluded - modeling","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"FBWEB4VQ","journalArticle","2013","Toivonen, Janne; Österholm, Peter; Fröjdö, Sören","Hydrological processes behind annual and decadal-scale variations in the water quality of runoff in Finnish catchments with acid sulfate soils","Journal of Hydrology","","00221694","10.1016/j.jhydrol.2013.02.034","https://linkinghub.elsevier.com/retrieve/pii/S0022169413001571","In this study we assess long- and short term temporal variations in the impact of acid sulfate (a.s.) soils on river water quality. We demonstrate how such variations depend on changes in hydrological conditions driven by land use, meteorological variations and potential changes in climate with important implications on mitigation strategies, water ecology and utilization of water resources. Quality of river water discharging into the Larsmo-Öja Lake in Midwestern Finland was studied by using long term water data collected during 1963–2009. Acid sulfate soils are extremely acidic soils (pH < 4) that are known to discharge very large amounts of acidity and metals into recipient water courses, and this was also evident in the study area where extreme acidic events have occurred frequently. Looking at the whole study period, there was an abrupt and consistent decline in pH in the late 1960s and early 1970s in the main river (Esse River) that coincided with extensive drainage works that dropped the ground water level, enabling oxidation of sulﬁdic soils and transport of acidity to the rivers. Since then, there is a trend of decreasing acidic events and rising pH values, probably due to a continuous depletion of the acidic pool in the existing a.s. soils. In the short run, water quality varied greatly due to varying hydrological conditions between seasons and years. Generally, the impact from a.s. soils was highest during high runoff in autumn and spring, and therefore, neutralization of acidity in discharge water by liming would at such occasions be very demanding. The relationship between the runoff and water quality was, however, somewhat different during different seasons. As expected, dry summers (low ground water levels) were found to increase the impact from a.s. soils in the subsequent autumn, but only if runoff was high. Towards the end of the study period winters tended to become warmer with higher runoff and spring ﬂoods tended to occur earlier. Thus, events with bad water quality during the winter months have become more common and acidic spring surges occur earlier. Seen from the data in this study, it is obvious that potential changes in the future climate will have signiﬁcant consequences on the impact from a.s. soils on water courses.","2013-04","2019-02-13 00:17:51","2019-03-27 01:10:00","2019-02-13 00:17:51","60-69","","","487","","","","","","","","","","en","","","","","Crossref","","","","/Users/lillian/Zotero/storage/KC7AW67A/Toivonen et al. - 2013 - Hydrological processes behind annual and decadal-s.pdf","","freshwater; downloaded by Lillian; temperature; storm; downloaded by Brandon; excluded - long-term trends","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"A399S775","journalArticle","2016","Vincenzi, Simone; Mangel, Marc; Jesensˇek, Dusˇan; Garza, John C.; Crivelli, Alain J.","Within- and among-population variation in vital rates and population dynamics in a variable environment","Ecological Applications","","10510761","10.1890/15-1808.1","http://doi.wiley.com/10.1890/15-1808.1","Understanding the causes of within-­and among-p­opulation differences in vital rates, life histories, and population dynamics is a central topic in ecology. To understand how within-­and among-p­opulation variation emerges, we need long-t­erm studies that include episodic events and contrasting environmental conditions, data to characterize individual and shared variation, and statistical models that can tease apart shared and individual contribution to the observed variation. We used long-­term tag–recapture data to investigate and estimate within-­and among-p­opulation differences in vital rates, life histories, and population dynamics of marble trout Salmo marmoratus, an endemic freshwater salmonid with a narrow range. Only ten populations of pure marble trout persist in headwaters of Alpine rivers in western Slovenia. Marble trout populations are also threatened by floods and landslides, which have already caused the extinction of two populations in recent years. We estimated and determined causes of variation in growth, survival, and recruitment both within and among populations, and evaluated trade-o­ffs between them. Specifically, we estimated the responses of these traits to variation in water temperature, density, sex, early life conditions, and extreme events. We found that the effects of population density on traits were mostly limited to the early stages of life and that growth trajectories were established early in life. We found no clear effects of water temperature on vital rates. Population density varied over time, with flash floods and debris flows causing massive mortalities (>55% decrease in survival with respect to years with no floods) and threatening population persistence. Apart from flood events, variation in population density within streams was largely determined by variation in recruitment, with survival of older fish being relatively constant over time within populations, but substantially different among populations. Marble trout show a fast to slow continuum of life histories, with slow growth associated with higher survival at the population level, possibly determined by food conditions and age at maturity. Our work provides unprecedented insight into the causes of variation in vital rates, life histories, and population dynamics in an endemic species that is teetering on the edge of extinction.","2016-10","2019-02-13 00:22:47","2019-03-27 01:11:10","2019-02-13 00:22:47","2086-2102","","7","26","","","","","","","","","","en","","","","","Crossref","","","","/Users/lillian/Zotero/storage/TNDPQP4G/Vincenzi et al. - 2016 - Within- and among-population variation in vital ra.pdf","","freshwater; downloaded by Lillian; temperature; storm; downloaded by Brandon; excluded - long-term trends","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"HL84Q7D5","journalArticle","2014","Wang, Xi; Li, Junqi; Li, Yingxia; Shen, Zhenyao; Wang, Xuan; Yang, Zhifeng; Lou, Inchio","Is urban development an urban river killer? A case study of Yongding Diversion Channel in Beijing, China","Journal of Environmental Sciences","","10010742","10.1016/S1001-0742(13)60593-8","https://linkinghub.elsevier.com/retrieve/pii/S1001074213605938","The high population and concrete environment alter urban areas by changing temperature, rainfall runoﬀ, and water resource utilization activities. This study was conducted to investigate the water quality features of the Yongding Diversion Channel in Beijing, China, and its relationship with rainfall and urban development. Monthly water quality data were obtained from April to October of 2004 at monitoring sites of Sanjiadian, Gaojing, Luodaozhuang, and Yuyuangtan. The monthly water quality grades from 2007 to 2011 were also investigated and compared with those of other rivers. Dissolved oxygen and pH showed greater decreases after one or two moderate rainfall events than several light rainfall events. The potassium permanganate index (CODMn), ammonia nitrogen (NH3-N) and total phosphorus (TP) increased more after several light rainfall events than after one or two moderate or heavy rainfall events. Pollutant concentrations (CODMn, NH3-N, TP) in downstream regions showed greater changes than those in upstream areas after heavy rainfall events. Intense human activities around the channel greatly inﬂuenced the water quality of the channel in rainy season because of runoﬀ pollution; however, heavy rainfall had a strong dilution eﬀect on the pollutant concentrations in rivers. Overall, urban development has obviously deteriorated the water quality of the Yongding Diversion Channel as indicated by an increase in the water quality index from 3.22 in 2008 to 4.55 in 2010. The Pearson correlation between monthly rainfall and water quality indices from 2007 to 2011 ranged from 0.1286 to 0.6968, generally becoming weaker as rainfall and rainfall runoﬀ became more random and extreme.","2014-06","2019-02-13 00:25:11","2019-03-27 01:16:28","2019-02-13 00:25:11","1232-1237","","6","26","","","Is urban development an urban river killer?","","","","","","","en","","","","","Crossref","","","","/Users/lillian/Zotero/storage/XNUTHLQ3/Wang et al. - 2014 - Is urban development an urban river killer A case.pdf","","freshwater; downloaded by Lillian; temperature; excluded - long-term trends","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"8MMEPKSR","journalArticle","2016","Stevens, Andrew J.; Clarke, Derek; Nicholls, Robert J.","Trends in reported flooding in the UK: 1884–2013","Hydrological Sciences Journal","","0262-6667, 2150-3435","10.1080/02626667.2014.950581","http://www.tandfonline.com/doi/full/10.1080/02626667.2014.950581","A long-term dataset of reported flooding based on reports from the UK Met Office and the UK Centre for Ecology and Hydrology is described. This is possibly a unique dataset as the authors are unaware of any other 100+ year records of flood events and their consequences on a national scale. Flood events are classified by severity based upon qualitative descriptions. There is an increase in the number of reported flood events over time associated with an increased exposure to flooding as floodplain areas were developed. The data was de-trended for exposure, using population and dwelling house data. The adjusted record shows no trend in reported flooding over time, but there is significant decade to decade variability. This study opens a new approach to considering flood occurrence over a long time scale using reported information (and thus likely effects on society) rather than just considering trends in extreme hydrological conditions.","2016-01-02","2019-02-13 14:46:04","2019-03-27 00:27:44","2019-02-13 14:46:04","50-63","","1","61","","","Trends in reported flooding in the UK","","","","","","","en","","","","","Crossref","","","","/Users/lillian/Zotero/storage/RJ3BPKCR/Stevens et al. - 2016 - Trends in reported flooding in the UK 1884–2013.pdf","","coastal; freshwater; storm; downloaded by Brandon; downloaded by Alex; excluded - long-term trends","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"FNAZ8FUH","webpage","2017","Skopyk, Bradley","Rivers of God, Rivers of Empire: Climate Extremes, Environmental Transformation and Agroecology in Colonial Mexico","","","","","https://www.ingentaconnect.com/content/whp/eh/2017/00000023/00000004/art00003;jsessionid=m57ilw4x2td0.x-ic-live-02","","2017-11","2019-02-13 14:23:39","2019-03-26 00:57:24","2019-02-13 14:23:39","","","","","","","Rivers of God, Rivers of Empire","","","","","","","en","","Text","","","","","DOI: info:doi/10.3197/096734017X15046905071843","","/Users/lillian/Zotero/storage/WN7F63GZ/art00003;jsessionid=m57ilw4x2td0.html","","freshwater; storm; downloaded by Brandon; PDF not available; excluded - not modern","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
